year,trial,geno,rep,sc,MT,FF,F50,MF50,HT,WD,BM,LT,HM,HI,HD,CL,BS,BR,BU,HC,HE,HS,HU,HR,OQ,FC,note.plot
1,2,B194,1,12,111,121,126,15,35.56,79.502,646.7,0,245.2,37.9155713623009,93.5,43,1.46,5,5,5,2,4,5,5,5,0,
1,2,B194,2,10,105,119,129,24,49.022,68.834,737.1,2,228,30.9320309320309,87.5,38.6,1.34,5,3,5,2,3,4,4,4,0,
1,2,B194,3,12,106,113,122,16,34.29,69.85,485.7,2,126,25.9419394688079,50.6,25.9,1.42,5,3,4,2,4,4,4,3,0,
1,0,B195,2,4,84,101,109,25,33.274,69.596,994.7,5,180.2,18.1160148788579,80.5,59.4,1.34,4,4,5,3,2,3,4,3,0,
1,1,B195,1,11,124,133,142,18,34.036,67.564,884.6,1,150,16.9568166402894,75.4,43.7,1.58,5,4,5,4,3,4,5,4,0,
1,1,B195,2,11,126,135,150,24,34.29,73.406,679.5,1,140.9,20.7358351729213,80.6,36.2,1.8,4,2,5,3,3,2,3,2,0,
1,1,B195,3,12,126,129,146,20,30.988,67.31,553.2,0,118.8,21.4750542299349,59.5,29,1.46,5,4,5,4,4,3,4,4,0,3 late heading and flowering 
1,2,B195,1,11,114,146,151,37,36.322,69.342,794.5,4,180.5,22.7186910006293,73.8,33.4,1.46,5,4,5,3,3,4,4,4,0,
1,2,B195,2,10,116,133,147,31,33.528,79.502,522.8,5,123.2,23.5654169854629,71.8,28.6,1.22,5,4,4,4,3,4,5,3,0,
1,2,B195,3,9,117,134,145,28,33.02,80.772,464.2,0,100.9,21.7363205514864,54.7,24.6,1.32,5,4,4,3,4,4,3,2,0,
1,0,B196,2,4,68,87,89,21,40.64,61.722,504.6,5,119.6,23.7019421323821,54.1,23.3,0.96,1,1,4,3,2,1,1,1,0,
1,1,B196,1,3,100,125,128,28,36.068,74.422,611.2,4,180.5,29.5320680628272,93.6,46.8,1.86,2,2,5,3,2,2,1,1,0,
1,1,B196,2,2,98,128,132,34,31.496,81.534,362,10,99.6,27.5138121546961,53.3,25,1.4,1,3,2,3,2,1,1,1,0,extreme lats
1,1,B196,3,3,100,129,132,32,30.226,90.17,427.4,8,99.5,23.2802994852597,65.9,27.1,1.56,3,2,3,3,2,2,2,2,0,extreme lats
1,2,B196,1,2,93,109,114,21,37.592,67.564,388.9,7,126,32.3990743121625,77.1,41.8,1.7,4,4,4,2,3,3,4,4,0,
1,2,B196,2,1,94,NA,NA,NA,37.338,65.024,314.9,2,121.9,38.7107018100984,76.6,35,1.56,3,2,4,2,3,3,3,3,NA,NO PLANTS TO SAMPLE FLOWERING
1,2,B196,3,2,89,112,NA,NA,46.99,69.596,442.3,12,130.2,29.4370336875424,67,30.6,1.36,3,2,4,2,2,2,2,2,0,
1,0,B198,2,4,87,112,116,29,54.864,58.674,912.1,7,173,18.9672185067427,64.7,27.6,1.36,2,4,4,2,2,2,3,2,0,
1,1,B198,1,11,128,133,146,18,46.228,59.436,522,12,113.4,21.7241379310345,60.9,33.3,1.3,5,3,5,3,2,2,4,3,0,extreme lats
1,1,B198,2,12,134,141,153,19,39.116,62.23,476.6,14,127.9,26.8359211078472,70.8,31.2,1.46,5,3,5,3,2,2,4,2,0,
1,1,B198,3,12,120,133,139,19,38.1,53.34,596,17,103.5,17.3657718120805,47.1,17.9,1.52,3,3,4,3,3,4,3,3,0,
1,2,B198,1,9,113,127,156,43,37.846,57.404,947,16,199.7,21.0876451953537,78.7,39.1,1.4,5,5,5,3,3,4,5,4,0,extreme lats
1,2,B198,2,9,110,124,143,33,27.432,62.738,412,9,98.3,23.8592233009709,52.6,27.2,1.42,5,4,5,3,3,4,5,4,0,
1,2,B198,3,10,116,135,143,27,31.75,66.04,554.2,9,117.6,21.2197762540599,52.8,19.7,1.3,4,2,5,2,3,2,3,2,0,
1,0,B200,2,4,63,71,76,13,25.146,57.912,564.4,9,181.6,32.1757618710135,96.6,44,1.06,4,4,4,3,2,2,2,2,0,
1,1,B200,1,12,96,112,114,18,27.686,62.23,363,2,105.1,28.9531680440771,64,31.9,0.84,4,2,5,3,4,3,3,2,0,
1,1,B200,2,11,96,108,113,17,30.988,56.388,519.2,3,158.7,30.5662557781202,94.9,43,0.92,5,4,5,3,3,3,2,2,0,
1,1,B200,3,12,95,108,117,22,28.956,66.04,650.3,10,166.3,25.5728125480547,84.2,46.5,1.3,4,1,4,3,2,2,3,2,0,
1,2,B200,1,8,85,98,102,17,26.67,62.23,514.3,1,132.4,25.7437293408516,74.2,35,1.48,4,3,4,3,2,3,3,3,0,
1,2,B200,2,8,82,94,99,17,40.132,61.976,328,2,87.1,26.5548780487805,59,29.3,0.96,5,4,4,2,2,3,4,3,0,
1,2,B200,3,8,84,97,100,16,41.656,69.342,437.2,3,111.2,25.4345837145471,64.9,29.4,1.04,5,4,5,3,3,3,4,4,0,
1,0,B203,2,3,NA,NA,NA,NA,41.656,62.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,floweree in tray. not sure if oleracea. no plants for flowering. likely contaminated 
1,1,B203,1,12,124,129,140,16,37.846,64.008,500.6,19,33.9,6.7718737514982,36.3,19.2,1.62,4,2,1,4,2,3,3,2,0,contaminated.   6/10 non oleracea
1,1,B203,2,12,130,144,160,30,37.846,75.438,245.8,4,24.8,10.0895036615134,35.4,18.9,4.02,3,2,1,3,3,3,3,2,0,"contaminated some early flowering.  4/10 non oleracea, oleracea are slightly irregular "
1,1,B203,3,12,107,121,125,18,35.306,62.23,611,10,46.1,7.54500818330606,46.9,25.8,3.26,5,3,2,4,3,3,4,2,0,contaminated. 5/11.  extreme lats
1,2,B203,1,8,105,NA,NA,NA,34.036,80.772,467.9,12,62.3,13.3148108570207,54.4,24.1,2.46,4,2,2,3,1,2,3,2,NA,"flowered in tray (extreme lats), "
1,2,B203,2,8,116,133,158,42,29.21,63.5,520.7,16,34.8,6.68331092759746,38.2,13.4,1.58,5,3,4,3,2,3,4,2,0,"extreme lats, irregular heading and flowering "
1,2,B203,3,9,116,NA,NA,NA,33.274,57.15,707.3,21,29.4,4.15665205711862,42.2,14.8,1.52,5,1,2,4,2,2,3,2,0,flowered in tray: extreme lats. only one plant heading (Oct 15) 
1,0,B204,2,3,79,NA,NA,NA,35.814,63.5,810.2,11,49.5,6.10960256726734,48.1,17.9,2.64,3,3,2,4,3,2,3,1,NA, extreme lats
1,1,B204,1,12,109,121,164,55,32.258,61.468,443.7,16,28.4,6.40072120802344,31,15.3,1.92,3,4,2,5,2,2,4,2,0,
1,1,B204,2,11,128,127,165,37,34.29,68.58,197.2,11,20.7,10.4969574036511,15.7,7.6,1.84,3,4,1,5,0,1,2,1,0,diseased irregular flowering and heading 
1,1,B204,3,11,127,129,155,28,31.75,59.944,301.8,10,80.6,26.7064280980782,44.7,21.2,1.1,4,2,2,4,3,2,3,2,0,
1,2,B204,1,8,120,140,149,29,30.988,64.77,279.8,8,35.8,12.794853466762,26.9,11.6,1.66,5,4,2,5,3,3,4,2,0,extreme head extension 
1,2,B204,2,8,99,101,122,23,49.53,31.75,434.7,16,22.6,5.19898780768346,34.6,16.1,1.76,4,2,2,5,2,2,4,2,0,
1,2,B204,3,9,114,112,140,26,67.056,67.31,327.1,17,21.9,6.69520024457353,30.7,14.2,1.58,4,1,1,5,2,2,2,2,0,"extreme lats, irregular heading and flowering "
1,0,B205,2,4,80,97,106,26,55.626,67.31,863.1,18,41.4,4.79666319082377,44.4,19.4,2.62,4,1,2,4,2,2,3,2,0, extreme lats
1,1,B205,1,12,112,121,138,26,46.736,79.248,704.3,5,86.4,12.2674996450376,52,24.8,1.9,4,3,3,4,4,4,4,3,0, extreme lats
1,1,B205,2,11,107,114,NA,NA,37.592,74.422,441,14,35.1,7.95918367346939,48.6,21.5,2.82,5,2,2,5,2,2,3,2,0," extreme lats,"
1,1,B205,3,10,107,121,124,17,66.802,74.93,564.5,19,18.6,3.29495128432241,21.8,7.6,2.36,3,3,2,5,2,2,3,1,0, extreme lats
1,2,B205,1,9,116,128,147,31,70.104,76.454,250.6,12,25.8,10.2952913008779,30,11,1.72,4,3,2,4,3,3,4,2,0, extreme lats
1,2,B205,2,10,106,101,114,8,52.07,84.328,607,20,41.5,6.83690280065898,44.8,22.2,1.28,4,4,3,4,2,3,4,2,0, extreme lats
1,2,B205,3,6,104,105,148,44,66.04,71.882,430.1,17,23.3,5.41734480353406,25.9,12.3,2.1,4,3,2,4,2,2,3,2,0,"extreme lats, irregular heading and flowering "
1,0,B206,2,2,78,92,96,18,52.07,50.8,963.7,5,138.1,14.330185742451,58.9,27.2,1.64,5,4,5,3,3,4,4,4,0,biiig lats
1,1,B206,1,12,109,127,134,25,30.734,62.484,934.5,6,193.5,20.7062600321027,89.7,42.7,1.44,5,4,5,3,3,4,5,4,0,
1,1,B206,2,9,118,133,137,19,42.672,64.516,465.5,1,130.3,27.9914070891515,61.2,37.1,1.44,5,5,5,3,3,4,4,4,0,
1,1,B206,3,12,112,133,140,28,107.442,55.88,754.7,1,158.8,21.0414734331522,80.8,42,1.6,5,5,5,3,4,5,5,4,0,
1,2,B206,1,9,107,128,135,28,58.928,71.628,601.5,1,166.1,27.6142975893599,84.7,41.5,1.18,5,4,5,3,3,5,5,5,0,
1,2,B206,2,10,108,119,126,18,46.228,80.01,568.6,2,147,25.8529722124516,67.7,28.9,1.2,5,4,5,3,3,4,4,4,0,
1,2,B206,3,9,111,127,135,24,57.15,79.502,880.5,5,213.1,24.2021578648495,93.7,49.1,1.42,5,5,5,2,4,4,5,5,0,
1,0,B210,2,2,NA,NA,NA,NA,60.198,72.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,1,B210,1,11,NA,NA,NA,NA,60.96,61.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,1,B210,2,12,NA,NA,NA,NA,50.546,57.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,1,B210,3,9,NA,NA,NA,NA,54.356,80.518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,2,B210,1,11,NA,NA,NA,NA,55.372,71.882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,2,B210,2,10,NA,NA,NA,NA,29.972,83.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,2,B210,3,11,NA,NA,NA,NA,35.56,85.344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,B211,2,5,NA,NA,NA,NA,35.306,76.708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,1,B211,1,12,NA,NA,NA,NA,33.528,81.026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,1,B211,2,13,194,NA,NA,NA,41.91,84.328,333.6,42,15.6,4.67625899280576,13.1,10.5,1.76,2,2,2,4,3,3,3,1,NA,only one plant heading Oct 29th 
1,1,B211,3,12,152,NA,NA,NA,39.116,87.63,691.1,42,26.3,3.80552742005498,19,8.5,1.86,2,2,2,5,3,1,2,1,1,"extreme lats, only one early flowering Oct 28"
1,2,B211,1,11,169,NA,NA,NA,37.338,89.154,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,4,2,NA,1,1,only one plant heading and flowering. one head ready oct 29th 
1,2,B211,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,2,B211,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
1,0,B212,2,5,NA,119,NA,NA,NA,NA,396.5,40,14,3.53089533417402,14.6,6.9,1.86,3,2,2,5,2,2,2,1,1," extreme lats,irregular heading. first head oct 6th. on Oct 28th only one head "
1,1,B212,1,11,130,148,NA,NA,NA,NA,566.1,43,22.1,3.9039039039039,34.8,10.6,2.78,3,2,1,4,2,2,3,1,1," extreme lats,extreme lats. one flowered way before all others  "
1,1,B212,2,12,151,150,NA,NA,NA,NA,184.2,36,15.5,8.41476655808904,15.5,23.6,1.925,2,2,2,5,3,3,3,1,1," extreme lats,extreme lats, one very early flowering, one by oct 28th  "
1,1,B212,3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, extreme lats
1,2,B212,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, extreme lats
1,2,B212,2,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, extreme lats
1,2,B212,3,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, extreme lats
1,0,B213,2,4,64,78,83,19,67.056,24.13,900.9,14,105.6,11.7216117216117,82.4,33.5,2,4,4,1,4,1,2,3,2,0,
1,1,B213,1,10,96,106,110,14,79.502,61.468,662.8,13,97.1,14.6499698249849,71,40.2,2.18,4,2,1,4,2,3,4,2,0,
1,1,B213,2,9,96,108,112,16,NA,NA,435,8,72,16.551724137931,53.1,27.2,1.42,5,5,2,4,2,2,5,3,0,
1,1,B213,3,10,92,108,113,21,NA,NA,378.7,8,68.9,18.1938209664642,48,26.6,2.14,4,3,3,3,2,3,4,2,0,
1,2,B213,1,10,87,94,103,16,NA,NA,301.5,4,53.4,17.7114427860697,48.7,22.8,1.56,5,4,2,3,2,2,4,3,0,
1,2,B213,2,12,87,97,104,17,100.838,46.228,559.2,5,68.8,12.3032904148784,40,17.8,1.88,5,3,3,1,3,3,3,3,0,
1,2,B213,3,12,89,100,105,16,78.994,61.468,813.3,8,117.4,14.4350178285995,72,32.3,1.84,5,3,2,4,2,3,3,3,0,extreme lats
1,0,B214,2,4,101,128,134,33,90.17,47.498,1273.9,2,277.3,21.7677996703038,90.3,36.4,1.14,4,3,5,3,4,3,3,3,0,
1,1,B214,1,6,134,149,175,41,NA,NA,768.8,2,219.2,28.5119667013528,76.3,30.4,1.02,3,4,5,3,3,2,2,2,0,
1,1,B214,2,7,145,147,183,38,NA,NA,651.7,1,133.5,20.4848856835967,55,29.2,0.9,5,5,5,3,3,3,4,4,0,irregular heading and flowering 
1,1,B214,3,7,142,167,183,41,NA,NA,814.8,0,173.8,21.3303878252332,64,41.1,1,5,4,5,3,4,3,4,3,0,
1,2,B214,1,1,114,NA,NA,NA,NA,NA,1215,7,228.6,18.8148148148148,87.7,32.2,1.2,5,4,4,3,5,5,5,5,NA,"only one plant: extreme lats, no flowering data"
1,2,B214,2,1,148,NA,NA,NA,52.832,70.866,440.9,2,93.7,21.2519845770016,54,19,1.08,5,4,5,3,4,5,5,4,NA,"only one plant, still trying to head on Oct 15, stunted end of row"
1,2,B214,3,3,113,136,148,35,46.99,78.486,1021.8,1,223.6,21.882951653944,87.1,37.4,1.4,5,4,5,2,4,3,4,3,0,
1,0,B215,2,6,66,80,82,16,43.434,71.628,753.5,2,125.9,16.7086927670869,90,35.2,2,5,4,3,4,2,3,4,3,0,
1,1,B215,1,12,95,110,117,22,42.672,65.278,575.3,0,78.1,13.5755258126195,77.9,27.1,1.23,5,5,2,4,2,2,4,3,0,
1,1,B215,2,12,101,115,118,17,40.132,65.532,473.2,0,76.7,16.2087912087912,79.6,24.2,1.76,5,5,2,5,2,3,5,3,0,
1,1,B215,3,10,96,112,115,19,48.514,77.47,761,0,99.1,13.0223390275953,82,41.2,1.74,5,4,3,4,2,3,4,4,0,
1,2,B215,1,10,85,101,103,18,52.07,79.756,433.6,1,58.7,13.5378228782288,56.7,24.8,1.52,4,4,3,3,2,3,3,3,0,
1,2,B215,2,11,89,101,103,14,42.926,79.502,783,0,78.3,10,63.6,28.9,1.76,4,5,3,4,2,3,4,3,0,
1,2,B215,3,12,86,100,103,17,39.116,64.516,485.3,2,80.1,16.5052544817639,64.7,29,1.82,5,4,3,4,1,2,3,3,0,
1,0,B216,2,5,69,92,96,27,46.228,72.644,863.2,6,101.6,11.7701575532901,36.9,12.2,0.92,2,3,1,4,3,3,NA,2,0,
1,1,B216,1,12,112,128,130,18,39.878,84.328,753,3,54.1,7.18459495351926,38.6,15.3,1.52,2,4,1,4,0,1,NA,1,0,
1,1,B216,2,12,109,129,140,31,39.37,76.454,492.2,2,65.9,13.3888663145063,42.4,12.3,1.02,2,5,1,4,0,3,NA,1,0,
1,1,B216,3,12,106,125,136,30,36.068,48.006,694.3,3,81.8,11.7816505833213,49.7,13.5,0.72,2,5,1,4,3,1,NA,1,0,
1,2,B216,1,11,96,113,117,21,38.608,73.914,331.3,0,34.2,10.3229701177181,31.5,14.3,1.3,3,5,2,4,3,2,NA,2,0,
1,2,B216,2,12,100,113,122,22,54.864,85.852,637.8,7,56.3,8.82721856381311,35.7,15.7,0.92,3,3,2,4,4,2,NA,2,0,
1,2,B216,3,12,100,113,116,16,53.34,76.454,616.5,2,61.1,9.91078669910787,43.9,16.4,1.1,2,3,2,4,4,2,NA,2,0,
1,0,B217,2,5,95,109,115,20,53.34,76.454,660.7,0,159.3,24.1107915846829,74.7,34.9,1.04,5,4,5,2,4,4,4,4,0,
1,1,B217,1,12,123,141,148,25,53.594,86.36,464.6,0,161.4,34.739560912613,78.7,34.5,1.58,5,4,5,2,5,4,5,4,0,
1,1,B217,2,11,123,141,143,20,51.308,74.422,621,0,166.6,26.8276972624799,73.5,30.5,1.28,5,5,5,2,5,4,5,4,0,
1,1,B217,3,12,119,140,146,27,51.816,68.072,653,0,157.9,24.1807044410413,87.6,42.1,1.34,4,3,5,1,4,4,4,3,0,
1,2,B217,1,11,112,126,133,21,52.324,59.944,509.4,0,135.4,26.5802905378877,66,26.8,1.08,5,5,4,3,5,4,5,4,0,
1,2,B217,2,10,114,137,154,40,55.372,74.168,475.7,0,151,31.7426949758251,82.3,32.7,1.18,5,5,4,2,4,4,4,4,0,
1,2,B217,3,12,112,127,140,28,71.882,69.596,603,1,142.6,23.6484245439469,73.9,33.8,0.94,5,5,4,2,5,4,4,3,0,
1,0,B218,1,3,86,111,113,27,63.5,59.436,1091.1,5,194.6,17.8352121712034,88.9,33.7,1.24,5,3,5,3,2,3,4,4,0,
1,1,B218,1,12,120,129,136,16,58.928,71.12,438.5,2,117.4,26.7730900798176,77.3,41.5,1.52,3,4,5,4,3,2,4,4,0,
1,1,B218,2,11,116,135,141,25,59.436,61.976,654.9,4,159.7,24.385402351504,83.3,40.9,1.42,3,3,5,3,2,2,3,3,0,
1,1,B218,3,12,118,133,140,22,58.928,73.914,465.4,4,93.3,20.0472711645896,69.7,25,1.44,3,4,5,3,3,3,3,3,0,
1,2,B218,1,11,113,128,141,28,59.182,76.708,504.2,0,109.5,21.717572391908,69.1,29,1.06,5,5,5,4,3,4,5,4,0,
1,2,B218,2,12,111,125,140,29,34.29,81.788,396.5,0,105.1,26.5069356872636,73.7,41.4,1.22,5,5,4,3,3,3,4,3,0,
1,2,B218,3,12,108,123,137,29,30.988,90.932,568.5,1,160.9,28.3025505716799,87.2,47.7,1.22,5,4,5,3,2,3,4,3,0,
1,0,B219,1,5,90,121,129,39,35.052,88.392,1043.2,8,192.5,18.4528374233129,74.5,40.3,1.32,5,4,5,2,3,4,4,4,0," some irregular flowering,extreme lats "
1,1,B219,1,12,124,139,147,23,38.862,75.692,583.4,2,153.9,26.3798423037367,76.7,38.7,1,4,2,5,2,2,2,2,2,0, some irregular flowering
1,1,B219,2,12,128,140,147,19,36.068,80.01,450.6,0,143,31.7354638260098,79.6,31.9,1.48,4,3,5,3,3,3,3,3,0, some irregular flowering
1,1,B219,3,12,127,142,150,23,32.512,84.074,527.4,1,167.4,31.740614334471,81.1,41.6,0.86,4,1,5,2,2,2,2,3,0, some irregular flowering
1,2,B219,1,12,112,143,152,40,28.956,93.218,451.5,0,139.5,30.8970099667774,83,29.3,0.82,5,3,5,2,3,3,4,3,0, some irregular flowering
1,2,B219,2,11,108,122,138,30,44.196,66.04,549.5,3,136.6,24.8589626933576,60.4,27,0.76,5,4,4,2,3,3,4,3,0, some irregular flowering
1,2,B219,3,12,109,128,137,28,44.958,65.532,633.8,5,195.1,30.7825812559167,94.5,34.2,0.98,5,4,4,2,3,3,4,3,0," some irregular flowering,late flowering  "
1,1,B145,1,12,100,125,129,29,44.45,62.738,586.5,0,163.7,27.9113384484228,110.7,49.7,1.52,4,4,4,3,2,4,4,3,NA,
1,1,B145,2,11,100,127,131,31,46.482,52.832,572.1,0,115.2,20.1363398007341,72.4,28.1,1.34,4,4,4,3,2,2,2,2,0,
1,1,B145,3,12,102,109,115,13,47.752,62.992,560.4,0,112.9,20.146324054247,78,38.8,1.5,5,2,4,3,2,3,4,3,0,
1,2,B145,1,12,96,109,113,17,43.688,60.706,377.6,0,107.6,28.4957627118644,68.5,36,1.52,5,4,4,3,3,4,4,5,0,
1,2,B145,2,12,94,107,111,17,45.72,67.818,456.6,0,119.6,26.1936049058257,69.8,31.6,1.7,5,4,4,2,3,4,4,4,0,
1,2,B145,3,12,95,108,115,20,43.942,60.452,347.5,0,105.8,30.4460431654676,71.9,34.8,1.4,5,4,5,2,3,4,4,4,0,
1,0,B221,1,2,105,139,150,45,35.052,76.2,1229.2,3,232.4,18.9066059225513,91.9,38.3,1.24,4,3,5,3,3,2,3,3,0,
1,1,B221,1,12,130,135,159,29,34.798,64.77,929.4,1,195.3,21.0135571336346,76.7,34,1.44,2,2,4,3,3,1,2,2,0,
1,1,B221,2,12,135,160,168,33,38.608,66.802,762.2,0,145.2,19.0501180792443,67.1,26.2,1.02,2,4,5,3,2,2,2,2,0,
1,1,B221,3,12,136,149,170,34,36.576,73.914,694.8,0,183,26.3385146804836,78.4,45.8,1.18,4,3,5,4,2,1,2,2,0,
1,2,B221,1,12,121,138,152,31,30.988,80.772,770.4,0,157.2,20.404984423676,77.3,31.7,1.08,5,4,5,4,3,4,5,4,0,
1,2,B221,2,12,116,145,152,36,34.29,86.614,659.4,0,160.6,24.355474673946,80.3,41.7,1.26,5,3,4,3,3,4,3,3,0,
1,2,B221,3,11,125,149,155,30,48.006,52.07,878.8,0,180.4,20.5279927173418,92.4,37.4,1.16,5,4,4,3,4,5,5,4,0,
1,0,B222,2,4,62,66,NA,NA,49.276,96.774,436.1,5,107.7,24.6961706030727,66.8,31.8,2.26,4,4,3,3,2,3,4,3,0,
1,1,B222,1,10,86,93,101,15,49.53,78.232,503.5,6,98.5,19.5630585898709,75.7,37.9,2.4,4,2,3,4,2,3,3,3,0,missing data :(
1,1,B222,2,12,91,99,101,10,49.53,77.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,
1,1,B222,3,12,91,97,101,10,40.132,78.74,357.8,0,73.8,20.6260480715483,73.7,34.9,1.56,5,3,4,3,2,3,4,3,0,
1,2,B222,1,4,82,93,116,34,43.18,80.01,425.6,2,90.3,21.2171052631579,75.9,34.9,1.88,5,4,4,3,2,4,4,3,0,
1,2,B222,2,5,81,91,96,15,42.418,86.614,244.7,0,48.8,19.942787086228,49.8,23.5,1.8,5,4,3,2,2,3,4,3,0,
1,2,B222,3,4,85,99,103,18,35.052,64.77,410,0,79.3,19.3414634146341,56.4,29.7,2.48,4,4,3,2,2,3,4,3,0,
1,0,B223,2,4,81,97,100,19,35.052,71.882,1023.4,11,106.4,10.3967168262654,67,29,1.7,4,4,4,4,4,4,4,4,0,
1,1,B223,1,12,109,127,130,21,NA,NA,594.2,2,72.8,12.2517670817906,51.6,21.7,2.02,5,4,4,4,3,3,4,4,0,
1,1,B223,2,11,110,124,127,17,39.116,71.12,830.4,8,84.4,10.1637764932563,53.9,23.7,1.52,4,5,4,4,4,4,5,4,0,
1,1,B223,3,12,108,115,127,19,34.036,72.39,1035.1,8,113.2,10.9361414356101,69.9,32.1,1.64,5,3,4,4,3,3,4,3,0,
1,2,B223,1,5,107,115,125,18,30.988,65.532,591,3,81.9,13.8578680203046,61.1,26.7,1.54,5,4,4,5,3,4,4,4,0,
1,2,B223,2,5,98,112,128,30,35.052,70.866,626.8,2,103.4,16.4964901084876,70.1,31.1,1.9,5,3,4,4,3,4,4,4,0,irregular flowering 
1,2,B223,3,7,103,127,138,35,44.704,81.28,669.1,7,102.2,15.2742489911822,70.2,33,1.56,5,4,4,4,3,4,5,4,0,
1,0,B224,2,2,72,98,102,30,48.26,72.39,878.4,21,55.2,6.28415300546448,50.7,24,2.14,3,3,2,3,2,3,4,2,0,extreme lats
1,1,B224,1,2,107,120,124,17,53.34,82.296,632.2,16,93.5,14.7896235368554,57.8,28.5,1.48,4,2,4,3,2,2,3,2,0,
1,1,B224,2,1,110,NA,NA,NA,45.466,79.248,411.8,6,93.2,22.6323457989315,55.8,27.3,1.26,4,4,4,3,2,1,2,1,NA,"only one plant, no flowering data"
1,1,B224,3,1,106,NA,NA,NA,50.292,77.216,755.4,10,111.6,14.7736298649722,68.2,26.7,1.1,3,4,4,3,2,3,3,2,NA,"only one plant, no flowering data"
1,0,B225,2,4,86,103,105,19,41.148,75.438,540.7,7,99.7,18.4390604771592,64.4,27.2,1.52,4,4,4,3,4,3,4,3,NA,
1,1,B225,1,10,111,128,137,26,48.768,78.232,517.4,10,93.9,18.1484344800928,53.8,27.6,1.28,4,4,4,4,4,3,4,3,0,
1,1,B225,2,12,118,133,135,17,47.1678,86.36,379,6,81.7,21.55672823219,50.8,25.2,1.82,4,5,5,4,4,4,4,3,0,
1,1,B225,3,12,108,122,129,21,40.64,76.962,757.3,11,109.1,14.4064439455962,55.5,22.6,1.56,4,4,4,3,2,4,4,4,0,
1,2,B225,1,9,103,120,128,25,35.814,67.31,1037.7,6,185.4,17.8664353859497,85.1,37.3,1.62,5,4,5,4,4,4,5,4,0,extreme lats
1,2,B225,2,12,105,120,126,21,36.83,53.594,562.2,4,128.7,22.8922091782284,74.4,33.3,1.42,5,4,5,3,3,4,5,4,0,
1,2,B225,3,12,107,117,121,14,47.752,58.674,750.6,7,154.7,20.6101785238476,73.5,35.4,1.58,5,5,5,4,3,5,5,4,0,
1,0,B226,2,4,74,87,89,15,41.91,57.404,560.9,0,130.2,23.212693884828,65.5,25.6,1.86,2,2,3,3,2,2,2,1,0,
1,1,B226,1,12,109,129,132,23,43.18,52.07,288.2,6,94.7,32.8591256072172,41,18.4,2.04,1,2,3,3,2,2,1,1,0,
1,1,B226,2,12,106,115,125,19,41.91,78.232,550.4,7,136.7,24.8364825581395,76.4,37.3,1.8,1,1,4,3,2,1,1,1,0,
1,1,B226,3,12,105,112,120,15,40.64,74.422,592.5,3,121.8,20.5569620253165,63.8,30,2,3,1,3,3,2,2,2,1,0,
1,2,B226,1,10,95,105,108,13,42.164,69.85,483.7,6,147,30.3907380607815,77.6,31.8,1.98,3,1,4,2,2,2,2,2,0,
1,2,B226,2,10,94,104,107,13,44.196,76.2,557.4,5,141.4,25.367778973807,72.7,34.6,1.5,4,2,5,2,3,3,3,3,0,
1,2,B226,3,10,98,106,109,11,34.29,58.42,583.8,5,172.5,29.5477903391572,83.4,50,1.28,3,3,4,3,3,3,3,3,0,
1,0,B227,2,4,72,87,106,34,35.052,42.672,988.1,0,177.7,17.9840097156158,102.4,60,2,4,3,5,3,2,1,3,2,0,
1,1,B227,1,9,108,133,136,28,36.322,65.532,688.9,0,140.9,20.4528959210335,75.4,28,1.5,4,2,5,4,2,3,3,2,0,
